SISTEMA,CENTRO DE CONTROL REGIONAL,ZONA DE CARGA,CLAVE,NOMBRE,NIVEL DE TENSIÓN (kV),DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,DIRECTAMENTE MODELADA,INDIRECTAMENTE MODELADA,ZONA DE OPERACIÓN DE TRANSMISIÓN,GERENCIA REGIONAL DE TRANSMISIÓN,ZONA DE DISTRIBUCIÓN,GERENCIA DIVISIONAL DE DISTRIBUCIÓN,CLAVE DE ENTIDAD FEDERATIVA (INEGI),ENTIDAD FEDERATIVA (INEGI),CLAVE DE MUNICIPIO (INEGI),MUNICIPIO (INEGI),REGION DE TRANSMISION
SIN,OCCIDENTAL,MINAS,03LVT-69,La Venta,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,MINAS,JALISCO,14,JALISCO,120,ZAPOPAN,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03MZI-115,Mezquitan,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,15,AUTLAN DE NAVARRO,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03SCM-115,San Clemente,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,110,UNION DE TULA,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03SCM-69,San Clemente,69,No Aplica,No Aplica,Directamente Modelada,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,110,UNION DE TULA,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03SLY-115,Subestacion La Yesca,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,MINAS,JALISCO,14,JALISCO,40,HOSTOTIPAQUILLO,TEPIC
SIN,OCCIDENTAL,MINAS,03SRO-69,Santa Rosa,69,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,JALISCO NAYARIT,OCCIDENTE,MINAS,JALISCO,14,JALISCO,5,AMATITAN,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03TCT-115,Tecate,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,110,UNION DE TULA,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03TLA-69,Tala,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,MINAS,JALISCO,14,JALISCO,83,TALA,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03TPA-69,Talpa,69,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,84,TALPA DE ALLENDE,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03TQA-69,Tequila,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,MINAS,JALISCO,14,JALISCO,94,TEQUILA,GUADALAJARA
SIN,OCCIDENTAL,MINAS,03VCS-69,Volcanes,69,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,JALISCO NAYARIT,OCCIDENTE,COSTA,JALISCO,14,JALISCO,12,ATENGUILLO,GUADALAJARA
SIN,OCCIDENTAL,MORELIA,03ABT-115,Abastos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03AER-115,Aeropuerto,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,3,ALVARO OBREGON,CARAPAN
SIN,OCCIDENTAL,MORELIA,03AZF-115,Los Azufres,115,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,110,ZINAPECUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03AZS-115,Azufres Switcheo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,34,HIDALGO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03CDH-115,Ciudad Hidalgo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,34,HIDALGO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03CMS-115,Crisoba industrial,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03CPE-115,Campestre,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03CTZ-115,Cuitzeo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,20,CUITZEO,GUADALAJARA
SIN,OCCIDENTAL,MORELIA,03CZS-115,Cuitzillos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03DEO-115,De Acero,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03INE-115,Independencia,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03LAG-115,Lagunillas,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,48,LAGUNILLAS,CARAPAN
SIN,OCCIDENTAL,MORELIA,03MEL-115,Morelos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03MNC-115,Monarca,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,CENTRAL,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,112,ZITACUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03MOI-115,Morelia Industrial,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03MOR-115,Morelia Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03MRD-115,Morelia Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03PCS-115,Patzcuaro sur,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,66,PATZCUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03PDG-115,Pedregal,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03PTN-115,Patzcuaro Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,66,PATZCUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03QNC-115,Quinceo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03SJZ-115,San Juan Zitacuaro,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,CENTRAL,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,112,ZITACUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03SNM-115,Santa Maria,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03STG-115,Santiaguito,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03SUN-115,Santiago Undameo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03TGS-115,Triguillos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03TRB-115,Tarimbaro,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,88,TARIMBARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03TSM-115,Tres Marias,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,53,MORELIA,CARAPAN
SIN,OCCIDENTAL,MORELIA,03TXP-115,Tuxpan,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,98,TUXPAN,CARAPAN
SIN,OCCIDENTAL,MORELIA,03ZIN-115,Zinapecuaro,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,OCCIDENTE,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,110,ZINAPECUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03ZIT-115,Zitacuaro,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,CENTRAL,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,112,ZITACUARO,CARAPAN
SIN,OCCIDENTAL,MORELIA,03ZTD-115,Zitacuaro Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,CENTRO OCCIDENTE,CENTRAL,MORELIA,CENTRO OCCIDENTE,16,MICHOACAN DE OCAMPO,112,ZITACUARO,CARAPAN
SIN,OCCIDENTAL,QUERETARO,03AET-115,Aerotech,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN JUAN RIO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ALM-115,Alumicaste,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ARL-115,Aeroespacial,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN JUAN RIO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ATV-115,Arteva Dos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03BNA-115,Buenavista,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03BVN-115,Buena Vista Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03CAB-115,Cablesa,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03CAM-115,Campanario,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03CIM-115,Cimatorio,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03COO-115,Coroneo,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,11,GUANAJUATO,10,CORONEO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03DTX-115,Distex,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ECO-115,Estadio Corregidora,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ELR-115,El Realito,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03FRA-115,La Fragua,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03FRJ-115,Forjas,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03GRI-115,La Griega,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,11,EL MARQUES,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03HOL-115,New Holland,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03HTA-115,Hidroelectrica Tacotan,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,14,JALISCO,110,UNION DE TULA,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03INV-115,Indorama Ventures Polymers Mexico,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03ITA-115,Italaise,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03JUR-115,Jurica,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03KEL-115,Kellogs de Mexico,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03LDE-230,Las Delicias,230,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03LLM-115,La Loma,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MCH-115,Mars Chocolates,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MHI-115,Mission Hill,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MIC-115,Michelin,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MMX-115,Mexsolar Maniobras,115,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MPQ-115,Microparque,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MQO-115,El Marquez Oriente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03MRQ-115,El Marquez,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03NGA-115,Nogales,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03NST-115,Nestle,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03NTA-115,Antea,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03PER-115,Performans,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03POR-115,Porcelanite Lamosa,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03PRT-115,Protel & Gamble,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,11,GUANAJUATO,5,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QMR-115,Queretaro Maniobras,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QPE-115,Queretaro Poniente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRE-115,Queretaro Oriente,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRI-115,Queretaro Industrial,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRN-115,Queretaro Norte,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRO-115,Queretaro,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRP-115,Queretaro Potencia,115,No Aplica,No Aplica,No Aplica,Indirectamente Modelada,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03QRS-115,Queretaro Sur,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03RXM-115,Rexam Beverage Can Am,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SAM-115,Samsug Elec Dig Ap,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SAP-115,San Luis de la Paz,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SAT-115,Satelite,115,No Aplica,Indirectamente Modelada,No Aplica,Indirectamente Modelada,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SAU-230,El Sauz,230,Directamente Modelada,Indirectamente Modelada,Directamente Modelada,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,12,PEDRO ESCOBEDO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SDD-115,La Soledad,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SDP-115,San Diego Penuelos,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,29,SAN DIEGO DE LA UNION,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SFS-115,San Idelfonso,115,No Aplica,Indirectamente Modelada,Directamente Modelada,No Aplica,EL SAUZ,CENTRAL,SAN JUAN RIO,BAJIO,22,QUERETARO,12,PEDRO ESCOBEDO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SJI-115,San Jose Iturbide,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,32,SAN JOSE ITURBIDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SPA-115,San Luis de la Paz Dos,115,Directamente Modelada,No Aplica,No Aplica,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03SPA-230,San Luis de la Paz Dos,230,Directamente Modelada,No Aplica,Directamente Modelada,No Aplica,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03STF-115,Santa Fe,115,No Aplica,No Aplica,Directamente Modelada,Indirectamente Modelada,EL SAUZ,CENTRAL,SAN LUIS,GOLFO CENTRO,11,GUANAJUATO,3,SAN MIGUEL DE ALLENDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03TJD-115,Tejada,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03TOM-230,Toyota Maniobras,230,Directamente Modelada,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,11,GUANAJUATO,5,APASEO EL GRANDE,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03TPY-115,Tepeyac,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
SIN,OCCIDENTAL,QUERETARO,03TTR-115,Triara Tres,115,No Aplica,Indirectamente Modelada,No Aplica,No Aplica,EL SAUZ,CENTRAL,QUERETARO,BAJIO,22,QUERETARO,14,QUERETARO,QUERETARO
